id,vessel_id,section,item_id,part_code,item_name,uom,event_type,qty_change_base,qty_display,uom_display,rob_after_base,date_local,tz,timestamp_utc,place,ref,user_id,remarks
2123,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,162,CH-0002,Lube Oil Treatment Chemical,ltr,CONSUME,-0.72,-0.72,ltr,0.00,06-Jan-2025 00:00,UTC,2025-01-06 00:00:00,,,056a433e-b880-43c6-9d59-b1cfe71a4014,Weekly chemical consumption
2126,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,168,CH-0008,Rust Remover / Descaling Chemical,ltr,CONSUME,-1.20,-1.20,ltr,0.00,06-Jan-2025 00:00,UTC,2025-01-06 00:00:00,,,056a433e-b880-43c6-9d59-b1cfe71a4014,Weekly chemical consumption
2125,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,167,CH-0007,Degreasing Chemical,ltr,CONSUME,-1.81,-1.81,ltr,0.00,06-Jan-2025 00:00,UTC,2025-01-06 00:00:00,,,228b5256-5bd2-4bf3-826f-c6fe76571449,Weekly chemical consumption
3537,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,151,LU-0001,Main Engine Cylinder Oil,ltr,CONSUME,-73.60,-73.60,ltr,0.00,05-Jan-2025 07:21,UTC,2025-01-05 07:21:00,,,228b5256-5bd2-4bf3-826f-c6fe76571449,Daily cylinder oil consumption - 73.6 ltr
3536,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,151,LU-0001,Main Engine Cylinder Oil,ltr,CONSUME,-80.40,-80.40,ltr,0.00,04-Jan-2025 09:52,UTC,2025-01-04 09:52:00,,,480b40d0-04bd-4590-a936-2f879b867977,Daily cylinder oil consumption - 80.4 ltr
3535,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,151,LU-0001,Main Engine Cylinder Oil,ltr,CONSUME,-120.00,-120.00,ltr,0.00,03-Jan-2025 08:59,UTC,2025-01-03 08:59:00,,,228b5256-5bd2-4bf3-826f-c6fe76571449,Daily cylinder oil consumption - 120.0 ltr
4060,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,161,CH-0001,Fuel Oil Treatment Chemical,ltr,CONSUME,-10.90,-10.90,ltr,4860.50,02-Jan-2025 13:51,UTC,2025-01-02 13:51:00,,,480b40d0-04bd-4590-a936-2f879b867977,Chemical consumption - Fuel Oil Treatment Chemical
3534,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,151,LU-0001,Main Engine Cylinder Oil,ltr,CONSUME,-95.10,-95.10,ltr,0.00,02-Jan-2025 08:32,UTC,2025-01-02 08:32:00,,,056a433e-b880-43c6-9d59-b1cfe71a4014,Daily cylinder oil consumption - 95.1 ltr
3533,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,151,LU-0001,Main Engine Cylinder Oil,ltr,CONSUME,-120.00,-120.00,ltr,0.00,01-Jan-2025 07:28,UTC,2025-01-01 07:28:00,,,6084f3b8-85dc-462a-b045-111d2b2e6d0e,Daily cylinder oil consumption - 120.0 ltr
2122,7440571a-841a-11ed-aa7c-7003bca91a86,stores,177,OT-0007,"Bilges, chain lockers",ltr,CONSUME,-3.29,-3.29,ltr,0.00,01-Jan-2025 00:00,UTC,2025-01-01 00:00:00,,,056a433e-b880-43c6-9d59-b1cfe71a4014,General stores consumption
2117,7440571a-841a-11ed-aa7c-7003bca91a86,stores,144,IT-0004,Cutting Disc (Angle Grinder),pcs,CONSUME,-2.94,-2.94,pcs,0.00,01-Jan-2025 00:00,UTC,2025-01-01 00:00:00,,,480b40d0-04bd-4590-a936-2f879b867977,General stores consumption
2118,7440571a-841a-11ed-aa7c-7003bca91a86,stores,148,IT-0008,Dust Mask / Respirator Mask,pcs,CONSUME,-2.54,-2.54,pcs,0.00,01-Jan-2025 00:00,UTC,2025-01-01 00:00:00,,,480b40d0-04bd-4590-a936-2f879b867977,General stores consumption
2119,7440571a-841a-11ed-aa7c-7003bca91a86,stores,150,IT-0010,Emery Paper / Abrasive Sheet,pcs,CONSUME,-1.75,-1.75,pcs,0.00,01-Jan-2025 00:00,UTC,2025-01-01 00:00:00,,,480b40d0-04bd-4590-a936-2f879b867977,General stores consumption
2120,7440571a-841a-11ed-aa7c-7003bca91a86,stores,172,OT-0002,"Ballast tanks, machinery spaces",ltr,CONSUME,-2.10,-2.10,ltr,0.00,01-Jan-2025 00:00,UTC,2025-01-01 00:00:00,,,056a433e-b880-43c6-9d59-b1cfe71a4014,General stores consumption
2121,7440571a-841a-11ed-aa7c-7003bca91a86,stores,176,OT-0006,"Exhausts, boilers, pipelines",ltr,CONSUME,-2.36,-2.36,ltr,0.00,01-Jan-2025 00:00,UTC,2025-01-01 00:00:00,,,228b5256-5bd2-4bf3-826f-c6fe76571449,General stores consumption
3532,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,151,LU-0001,Main Engine Cylinder Oil,ltr,CONSUME,-82.00,-82.00,ltr,0.00,31-Dec-2024 06:37,UTC,2024-12-31 06:37:00,,,6084f3b8-85dc-462a-b045-111d2b2e6d0e,Daily cylinder oil consumption - 82.0 ltr
3531,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,151,LU-0001,Main Engine Cylinder Oil,ltr,CONSUME,-90.40,-90.40,ltr,0.00,30-Dec-2024 06:49,UTC,2024-12-30 06:49:00,,,6084f3b8-85dc-462a-b045-111d2b2e6d0e,Daily cylinder oil consumption - 90.4 ltr
2115,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,168,CH-0008,Rust Remover / Descaling Chemical,ltr,CONSUME,-0.52,-0.52,ltr,0.00,30-Dec-2024 00:00,UTC,2024-12-30 00:00:00,,,6084f3b8-85dc-462a-b045-111d2b2e6d0e,Weekly chemical consumption
2116,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,169,CH-0009,Sewage Treatment Plant Chemical,ltr,CONSUME,-2.05,-2.05,ltr,0.00,30-Dec-2024 00:00,UTC,2024-12-30 00:00:00,,,056a433e-b880-43c6-9d59-b1cfe71a4014,Weekly chemical consumption
2114,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,164,CH-0004,Cooling Water Treatment Chemical,ltr,CONSUME,-0.40,-0.40,ltr,0.00,30-Dec-2024 00:00,UTC,2024-12-30 00:00:00,,,480b40d0-04bd-4590-a936-2f879b867977,Weekly chemical consumption
3530,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,151,LU-0001,Main Engine Cylinder Oil,ltr,CONSUME,-107.00,-107.00,ltr,0.00,29-Dec-2024 09:06,UTC,2024-12-29 09:06:00,,,228b5256-5bd2-4bf3-826f-c6fe76571449,Daily cylinder oil consumption - 107.0 ltr
3529,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,151,LU-0001,Main Engine Cylinder Oil,ltr,CONSUME,-92.90,-92.90,ltr,0.00,28-Dec-2024 09:54,UTC,2024-12-28 09:54:00,,,228b5256-5bd2-4bf3-826f-c6fe76571449,Daily cylinder oil consumption - 92.9 ltr
4058,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,168,CH-0008,Rust Remover / Descaling Chemical,ltr,CONSUME,-11.40,-11.40,ltr,4849.40,27-Dec-2024 11:32,UTC,2024-12-27 11:32:00,,,480b40d0-04bd-4590-a936-2f879b867977,Chemical consumption - Rust Remover / Descaling Chemical
3528,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,151,LU-0001,Main Engine Cylinder Oil,ltr,CONSUME,-70.90,-70.90,ltr,0.00,27-Dec-2024 06:33,UTC,2024-12-27 06:33:00,,,6084f3b8-85dc-462a-b045-111d2b2e6d0e,Daily cylinder oil consumption - 70.9 ltr
3527,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,151,LU-0001,Main Engine Cylinder Oil,ltr,CONSUME,-109.40,-109.40,ltr,0.00,26-Dec-2024 09:17,UTC,2024-12-26 09:17:00,,,6084f3b8-85dc-462a-b045-111d2b2e6d0e,Daily cylinder oil consumption - 109.4 ltr
3526,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,151,LU-0001,Main Engine Cylinder Oil,ltr,CONSUME,-90.30,-90.30,ltr,0.00,25-Dec-2024 06:09,UTC,2024-12-25 06:09:00,,,228b5256-5bd2-4bf3-826f-c6fe76571449,Daily cylinder oil consumption - 90.3 ltr
3525,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,151,LU-0001,Main Engine Cylinder Oil,ltr,CONSUME,-120.00,-120.00,ltr,0.00,24-Dec-2024 09:02,UTC,2024-12-24 09:02:00,,,480b40d0-04bd-4590-a936-2f879b867977,Daily cylinder oil consumption - 120.0 ltr
3524,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,151,LU-0001,Main Engine Cylinder Oil,ltr,CONSUME,-105.90,-105.90,ltr,0.00,23-Dec-2024 09:44,UTC,2024-12-23 09:44:00,,,480b40d0-04bd-4590-a936-2f879b867977,Daily cylinder oil consumption - 105.9 ltr
2113,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,165,CH-0005,Potable Water Chlorination Chemical,ltr,CONSUME,-1.96,-1.96,ltr,0.00,23-Dec-2024 00:00,UTC,2024-12-23 00:00:00,,,056a433e-b880-43c6-9d59-b1cfe71a4014,Weekly chemical consumption
2112,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,163,CH-0003,Boiler Water Treatment Chemical,ltr,CONSUME,-0.65,-0.65,ltr,0.00,23-Dec-2024 00:00,UTC,2024-12-23 00:00:00,,,056a433e-b880-43c6-9d59-b1cfe71a4014,Weekly chemical consumption
3523,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,151,LU-0001,Main Engine Cylinder Oil,ltr,CONSUME,-120.00,-120.00,ltr,0.00,22-Dec-2024 09:00,UTC,2024-12-22 09:00:00,,,480b40d0-04bd-4590-a936-2f879b867977,Daily cylinder oil consumption - 120.0 ltr
3522,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,151,LU-0001,Main Engine Cylinder Oil,ltr,CONSUME,-118.60,-118.60,ltr,0.00,21-Dec-2024 06:10,UTC,2024-12-21 06:10:00,,,6084f3b8-85dc-462a-b045-111d2b2e6d0e,Daily cylinder oil consumption - 118.6 ltr
4061,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,167,CH-0007,Degreasing Chemical,ltr,CONSUME,-25.60,-25.60,ltr,4886.60,20-Dec-2024 08:09,UTC,2024-12-20 08:09:00,,,480b40d0-04bd-4590-a936-2f879b867977,Chemical consumption - Degreasing Chemical
3521,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,151,LU-0001,Main Engine Cylinder Oil,ltr,CONSUME,-112.60,-112.60,ltr,0.00,20-Dec-2024 07:48,UTC,2024-12-20 07:48:00,,,6084f3b8-85dc-462a-b045-111d2b2e6d0e,Daily cylinder oil consumption - 112.6 ltr
4059,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,170,CH-0010,Hand Cleaning Chemical (Industrial Soap),ltr,CONSUME,-28.90,-28.90,ltr,4899.90,19-Dec-2024 13:42,UTC,2024-12-19 13:42:00,,,6084f3b8-85dc-462a-b045-111d2b2e6d0e,Chemical consumption - Hand Cleaning Chemical (Industrial Soap)
3520,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,151,LU-0001,Main Engine Cylinder Oil,ltr,CONSUME,-120.00,-120.00,ltr,0.00,19-Dec-2024 06:26,UTC,2024-12-19 06:26:00,,,6084f3b8-85dc-462a-b045-111d2b2e6d0e,Daily cylinder oil consumption - 120.0 ltr
3519,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,151,LU-0001,Main Engine Cylinder Oil,ltr,CONSUME,-82.00,-82.00,ltr,0.00,18-Dec-2024 08:32,UTC,2024-12-18 08:32:00,,,480b40d0-04bd-4590-a936-2f879b867977,Daily cylinder oil consumption - 82.0 ltr
3518,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,151,LU-0001,Main Engine Cylinder Oil,ltr,CONSUME,-108.00,-108.00,ltr,0.00,17-Dec-2024 07:22,UTC,2024-12-17 07:22:00,,,056a433e-b880-43c6-9d59-b1cfe71a4014,Daily cylinder oil consumption - 108.0 ltr
3517,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,151,LU-0001,Main Engine Cylinder Oil,ltr,CONSUME,-92.70,-92.70,ltr,0.00,16-Dec-2024 09:59,UTC,2024-12-16 09:59:00,,,6084f3b8-85dc-462a-b045-111d2b2e6d0e,Daily cylinder oil consumption - 92.7 ltr
2108,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,163,CH-0003,Boiler Water Treatment Chemical,ltr,CONSUME,-1.70,-1.70,ltr,0.00,16-Dec-2024 00:00,UTC,2024-12-16 00:00:00,,,480b40d0-04bd-4590-a936-2f879b867977,Weekly chemical consumption
2111,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,168,CH-0008,Rust Remover / Descaling Chemical,ltr,CONSUME,-1.78,-1.78,ltr,0.00,16-Dec-2024 00:00,UTC,2024-12-16 00:00:00,,,6084f3b8-85dc-462a-b045-111d2b2e6d0e,Weekly chemical consumption
2110,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,166,CH-0006,Tank Cleaning Chemical (Alkaline),ltr,CONSUME,-1.99,-1.99,ltr,0.00,16-Dec-2024 00:00,UTC,2024-12-16 00:00:00,,,228b5256-5bd2-4bf3-826f-c6fe76571449,Weekly chemical consumption
2109,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,165,CH-0005,Potable Water Chlorination Chemical,ltr,CONSUME,-0.39,-0.39,ltr,0.00,16-Dec-2024 00:00,UTC,2024-12-16 00:00:00,,,228b5256-5bd2-4bf3-826f-c6fe76571449,Weekly chemical consumption
2107,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,162,CH-0002,Lube Oil Treatment Chemical,ltr,CONSUME,-0.48,-0.48,ltr,0.00,16-Dec-2024 00:00,UTC,2024-12-16 00:00:00,,,480b40d0-04bd-4590-a936-2f879b867977,Weekly chemical consumption
3984,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,153,LU-0003,Auxiliary Engine Lube Oil,ltr,CONSUME,-186.20,-186.20,ltr,1340.10,15-Dec-2024 11:22,UTC,2024-12-15 11:22:00,,,056a433e-b880-43c6-9d59-b1cfe71a4014,Monthly AE lube oil top-up - 186.2 ltr
3983,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,152,LU-0002,Main Engine System Oil,ltr,CONSUME,-260.10,-260.10,ltr,714.50,15-Dec-2024 11:22,UTC,2024-12-15 11:22:00,,,228b5256-5bd2-4bf3-826f-c6fe76571449,Monthly ME system oil top-up - 260.1 ltr
3516,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,151,LU-0001,Main Engine Cylinder Oil,ltr,CONSUME,-65.80,-65.80,ltr,0.00,15-Dec-2024 06:49,UTC,2024-12-15 06:49:00,,,480b40d0-04bd-4590-a936-2f879b867977,Daily cylinder oil consumption - 65.8 ltr
2106,7440571a-841a-11ed-aa7c-7003bca91a86,stores,177,OT-0007,"Bilges, chain lockers",ltr,CONSUME,-1.05,-1.05,ltr,0.00,15-Dec-2024 00:00,UTC,2024-12-15 00:00:00,,,6084f3b8-85dc-462a-b045-111d2b2e6d0e,General stores consumption
2103,7440571a-841a-11ed-aa7c-7003bca91a86,stores,174,OT-0004,Waterline area,ltr,CONSUME,-2.55,-2.55,ltr,0.00,15-Dec-2024 00:00,UTC,2024-12-15 00:00:00,,,480b40d0-04bd-4590-a936-2f879b867977,General stores consumption
2104,7440571a-841a-11ed-aa7c-7003bca91a86,stores,175,OT-0005,External structures,ltr,CONSUME,-3.69,-3.69,ltr,0.00,15-Dec-2024 00:00,UTC,2024-12-15 00:00:00,,,6084f3b8-85dc-462a-b045-111d2b2e6d0e,General stores consumption
2105,7440571a-841a-11ed-aa7c-7003bca91a86,stores,176,OT-0006,"Exhausts, boilers, pipelines",ltr,CONSUME,-2.44,-2.44,ltr,0.00,15-Dec-2024 00:00,UTC,2024-12-15 00:00:00,,,480b40d0-04bd-4590-a936-2f879b867977,General stores consumption
2101,7440571a-841a-11ed-aa7c-7003bca91a86,stores,144,IT-0004,Cutting Disc (Angle Grinder),pcs,CONSUME,-2.63,-2.63,pcs,0.00,15-Dec-2024 00:00,UTC,2024-12-15 00:00:00,,,228b5256-5bd2-4bf3-826f-c6fe76571449,General stores consumption
2102,7440571a-841a-11ed-aa7c-7003bca91a86,stores,149,IT-0009,Cotton Waste / Cleaning Rags,pcs,CONSUME,-2.82,-2.82,pcs,0.00,15-Dec-2024 00:00,UTC,2024-12-15 00:00:00,,,228b5256-5bd2-4bf3-826f-c6fe76571449,General stores consumption
3515,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,151,LU-0001,Main Engine Cylinder Oil,ltr,CONSUME,-119.00,-119.00,ltr,0.00,14-Dec-2024 08:43,UTC,2024-12-14 08:43:00,,,6084f3b8-85dc-462a-b045-111d2b2e6d0e,Daily cylinder oil consumption - 119.0 ltr
3514,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,151,LU-0001,Main Engine Cylinder Oil,ltr,CONSUME,-101.30,-101.30,ltr,0.00,13-Dec-2024 08:10,UTC,2024-12-13 08:10:00,,,228b5256-5bd2-4bf3-826f-c6fe76571449,Daily cylinder oil consumption - 101.3 ltr
3513,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,151,LU-0001,Main Engine Cylinder Oil,ltr,CONSUME,-81.30,-81.30,ltr,0.00,12-Dec-2024 09:55,UTC,2024-12-12 09:55:00,,,228b5256-5bd2-4bf3-826f-c6fe76571449,Daily cylinder oil consumption - 81.3 ltr
4062,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,162,CH-0002,Lube Oil Treatment Chemical,ltr,CONSUME,-7.20,-7.20,ltr,4902.60,11-Dec-2024 12:42,UTC,2024-12-11 12:42:00,,,056a433e-b880-43c6-9d59-b1cfe71a4014,Chemical consumption - Lube Oil Treatment Chemical
3512,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,151,LU-0001,Main Engine Cylinder Oil,ltr,CONSUME,-95.30,-95.30,ltr,0.00,11-Dec-2024 08:23,UTC,2024-12-11 08:23:00,,,228b5256-5bd2-4bf3-826f-c6fe76571449,Daily cylinder oil consumption - 95.3 ltr
3511,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,151,LU-0001,Main Engine Cylinder Oil,ltr,CONSUME,-62.00,-62.00,ltr,0.00,10-Dec-2024 07:16,UTC,2024-12-10 07:16:00,,,6084f3b8-85dc-462a-b045-111d2b2e6d0e,Daily cylinder oil consumption - 62.0 ltr
2691,7440571a-841a-11ed-aa7c-7003bca91a86,stores,156,LU-0006,Gear Oil,ltr,RECEIVE,32.21,32.21,ltr,226.52,10-Dec-2024 00:00,UTC,2024-12-10 00:00:00,Fujairah,PO-2024-4111,228b5256-5bd2-4bf3-826f-c6fe76571449,Received at Fujairah
2690,7440571a-841a-11ed-aa7c-7003bca91a86,stores,153,LU-0003,Auxiliary Engine Lube Oil,ltr,RECEIVE,19.10,19.10,ltr,150.66,10-Dec-2024 00:00,UTC,2024-12-10 00:00:00,Fujairah,PO-2024-1285,228b5256-5bd2-4bf3-826f-c6fe76571449,Received at Fujairah
2689,7440571a-841a-11ed-aa7c-7003bca91a86,stores,152,LU-0002,Main Engine System Oil,ltr,RECEIVE,39.80,39.80,ltr,189.91,10-Dec-2024 00:00,UTC,2024-12-10 00:00:00,Fujairah,PO-2024-2386,228b5256-5bd2-4bf3-826f-c6fe76571449,Received at Fujairah
2688,7440571a-841a-11ed-aa7c-7003bca91a86,stores,149,IT-0009,Cotton Waste / Cleaning Rags,pcs,RECEIVE,39.77,39.77,pcs,210.26,10-Dec-2024 00:00,UTC,2024-12-10 00:00:00,Fujairah,PO-2024-7563,228b5256-5bd2-4bf3-826f-c6fe76571449,Received at Fujairah
2687,7440571a-841a-11ed-aa7c-7003bca91a86,stores,148,IT-0008,Dust Mask / Respirator Mask,pcs,RECEIVE,10.54,10.54,pcs,236.80,10-Dec-2024 00:00,UTC,2024-12-10 00:00:00,Fujairah,PO-2024-4751,228b5256-5bd2-4bf3-826f-c6fe76571449,Received at Fujairah
2686,7440571a-841a-11ed-aa7c-7003bca91a86,stores,145,IT-0005,Welding Electrodes (General Purpose),pcs,RECEIVE,10.61,10.61,pcs,237.75,10-Dec-2024 00:00,UTC,2024-12-10 00:00:00,Fujairah,PO-2024-9210,228b5256-5bd2-4bf3-826f-c6fe76571449,Received at Fujairah
2685,7440571a-841a-11ed-aa7c-7003bca91a86,stores,143,IT-0003,Grinding Wheel (Grinding Disc),pcs,RECEIVE,9.38,9.38,pcs,192.47,10-Dec-2024 00:00,UTC,2024-12-10 00:00:00,Fujairah,PO-2024-3142,228b5256-5bd2-4bf3-826f-c6fe76571449,Received at Fujairah
2696,7440571a-841a-11ed-aa7c-7003bca91a86,stores,141,IT-0001,Safety Gloves – Cotton,pcs,RECEIVE,6.54,6.54,pcs,281.15,10-Dec-2024 00:00,UTC,2024-12-10 00:00:00,Fujairah,PO-2024-7234,228b5256-5bd2-4bf3-826f-c6fe76571449,Received at Fujairah
2695,7440571a-841a-11ed-aa7c-7003bca91a86,stores,180,OT-0010,"Pipelines, safety markings",ltr,RECEIVE,47.12,47.12,ltr,244.67,10-Dec-2024 00:00,UTC,2024-12-10 00:00:00,Fujairah,PO-2024-3064,228b5256-5bd2-4bf3-826f-c6fe76571449,Received at Fujairah
2694,7440571a-841a-11ed-aa7c-7003bca91a86,stores,175,OT-0005,External structures,ltr,RECEIVE,9.60,9.60,ltr,160.11,10-Dec-2024 00:00,UTC,2024-12-10 00:00:00,Fujairah,PO-2024-0548,228b5256-5bd2-4bf3-826f-c6fe76571449,Received at Fujairah
2693,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,170,CH-0010,Hand Cleaning Chemical (Industrial Soap),ltr,RECEIVE,11.84,11.84,ltr,218.27,10-Dec-2024 00:00,UTC,2024-12-10 00:00:00,Fujairah,PO-2024-6685,228b5256-5bd2-4bf3-826f-c6fe76571449,Received at Fujairah
2692,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,162,CH-0002,Lube Oil Treatment Chemical,ltr,RECEIVE,38.58,38.58,ltr,183.65,10-Dec-2024 00:00,UTC,2024-12-10 00:00:00,Fujairah,PO-2024-0138,228b5256-5bd2-4bf3-826f-c6fe76571449,Received at Fujairah
3510,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,151,LU-0001,Main Engine Cylinder Oil,ltr,CONSUME,-74.00,-74.00,ltr,0.00,09-Dec-2024 07:30,UTC,2024-12-09 07:30:00,,,056a433e-b880-43c6-9d59-b1cfe71a4014,Daily cylinder oil consumption - 74.0 ltr
2100,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,165,CH-0005,Potable Water Chlorination Chemical,ltr,CONSUME,-0.77,-0.77,ltr,0.00,09-Dec-2024 00:00,UTC,2024-12-09 00:00:00,,,228b5256-5bd2-4bf3-826f-c6fe76571449,Weekly chemical consumption
3509,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,151,LU-0001,Main Engine Cylinder Oil,ltr,CONSUME,-114.50,-114.50,ltr,0.00,08-Dec-2024 08:39,UTC,2024-12-08 08:39:00,,,480b40d0-04bd-4590-a936-2f879b867977,Daily cylinder oil consumption - 114.5 ltr
3508,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,151,LU-0001,Main Engine Cylinder Oil,ltr,CONSUME,-120.00,-120.00,ltr,0.00,07-Dec-2024 09:57,UTC,2024-12-07 09:57:00,,,228b5256-5bd2-4bf3-826f-c6fe76571449,Daily cylinder oil consumption - 120.0 ltr
4114,7440571a-841a-11ed-aa7c-7003bca91a86,stores,145,IT-0005,Welding Electrodes (General Purpose),pcs,RECEIVE,175.00,175.00,pcs,675.00,06-Dec-2024 15:41,UTC,2024-12-06 15:41:00,Rotterdam,PO-2024-9253,228b5256-5bd2-4bf3-826f-c6fe76571449,Received at Rotterdam
4115,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,161,CH-0001,Fuel Oil Treatment Chemical,ltr,RECEIVE,539.40,539.40,ltr,5305.40,06-Dec-2024 15:41,UTC,2024-12-06 15:41:00,Rotterdam,PO-2024-9253,228b5256-5bd2-4bf3-826f-c6fe76571449,Received at Rotterdam
3507,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,151,LU-0001,Main Engine Cylinder Oil,ltr,CONSUME,-118.50,-118.50,ltr,0.00,06-Dec-2024 08:53,UTC,2024-12-06 08:53:00,,,228b5256-5bd2-4bf3-826f-c6fe76571449,Daily cylinder oil consumption - 118.5 ltr
3506,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,151,LU-0001,Main Engine Cylinder Oil,ltr,CONSUME,-60.20,-60.20,ltr,0.00,05-Dec-2024 09:02,UTC,2024-12-05 09:02:00,,,228b5256-5bd2-4bf3-826f-c6fe76571449,Daily cylinder oil consumption - 60.2 ltr
3505,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,151,LU-0001,Main Engine Cylinder Oil,ltr,CONSUME,-73.70,-73.70,ltr,0.00,04-Dec-2024 06:51,UTC,2024-12-04 06:51:00,,,6084f3b8-85dc-462a-b045-111d2b2e6d0e,Daily cylinder oil consumption - 73.7 ltr
3504,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,151,LU-0001,Main Engine Cylinder Oil,ltr,CONSUME,-80.50,-80.50,ltr,0.00,03-Dec-2024 07:00,UTC,2024-12-03 07:00:00,,,228b5256-5bd2-4bf3-826f-c6fe76571449,Daily cylinder oil consumption - 80.5 ltr
3503,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,151,LU-0001,Main Engine Cylinder Oil,ltr,CONSUME,-71.70,-71.70,ltr,0.00,02-Dec-2024 07:51,UTC,2024-12-02 07:51:00,,,228b5256-5bd2-4bf3-826f-c6fe76571449,Daily cylinder oil consumption - 71.7 ltr
2095,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,163,CH-0003,Boiler Water Treatment Chemical,ltr,CONSUME,-1.09,-1.09,ltr,0.00,02-Dec-2024 00:00,UTC,2024-12-02 00:00:00,,,480b40d0-04bd-4590-a936-2f879b867977,Weekly chemical consumption
2096,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,164,CH-0004,Cooling Water Treatment Chemical,ltr,CONSUME,-1.55,-1.55,ltr,0.00,02-Dec-2024 00:00,UTC,2024-12-02 00:00:00,,,480b40d0-04bd-4590-a936-2f879b867977,Weekly chemical consumption
2097,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,165,CH-0005,Potable Water Chlorination Chemical,ltr,CONSUME,-0.39,-0.39,ltr,0.00,02-Dec-2024 00:00,UTC,2024-12-02 00:00:00,,,056a433e-b880-43c6-9d59-b1cfe71a4014,Weekly chemical consumption
2094,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,161,CH-0001,Fuel Oil Treatment Chemical,ltr,CONSUME,-0.71,-0.71,ltr,0.00,02-Dec-2024 00:00,UTC,2024-12-02 00:00:00,,,228b5256-5bd2-4bf3-826f-c6fe76571449,Weekly chemical consumption
2099,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,169,CH-0009,Sewage Treatment Plant Chemical,ltr,CONSUME,-1.29,-1.29,ltr,0.00,02-Dec-2024 00:00,UTC,2024-12-02 00:00:00,,,6084f3b8-85dc-462a-b045-111d2b2e6d0e,Weekly chemical consumption
2098,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,166,CH-0006,Tank Cleaning Chemical (Alkaline),ltr,CONSUME,-0.72,-0.72,ltr,0.00,02-Dec-2024 00:00,UTC,2024-12-02 00:00:00,,,228b5256-5bd2-4bf3-826f-c6fe76571449,Weekly chemical consumption
