id,vessel_id,component_id,component_code,component_name,previous_rh,new_rh,cumulative_rh,date_updated_local,date_updated_tz,entered_at_utc,user_id,source,notes,meter_replaced,old_meter_final,new_meter_start,version,is_renewal_reset,renewal_action_type,renewal_reason,renewal_reference,renewal_evidence_urls
17698,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374768521-2x58uv1ld,712.011.01,LO Separators No.01,6738.92,6750.41,6750.41,26-Sep-2024 12:00,UTC,2024-09-26 12:07:00,056a433e-b880-43c6-9d59-b1cfe71a4014,bulk,,f,,,1,f,,,,
22082,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767809-mr8172nux,411.002,X-Band Radar,12183.33,12205.02,12205.02,26-Sep-2024 12:00,UTC,2024-09-26 12:05:00,6084f3b8-85dc-462a-b045-111d2b2e6d0e,bulk,Normal operation,f,,,1,f,,,,
10025,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767875-8i4qk5eoo,652.053,AE2 Turbochargers,5803.95,5815.21,5815.21,25-Sep-2024 12:00,UTC,2024-09-25 12:57:00,228b5256-5bd2-4bf3-826f-c6fe76571449,bulk,Normal operation,f,,,1,f,,,,
2353,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767818-ckg4kqu6q,601.001,"Main Diesel Engine, Compl.",15934.89,15954.02,15954.02,25-Sep-2024 12:00,UTC,2024-09-25 12:57:00,056a433e-b880-43c6-9d59-b1cfe71a4014,bulk,Normal operation,f,,,1,f,,,,
4545,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767863-71ynjfqzw,652.001,"Aux. Diesel Generator Aggregates, Complete No.02",6856.14,6867.46,6867.46,25-Sep-2024 12:00,UTC,2024-09-25 12:56:00,977621de-77d7-4892-ae27-adaebcc27d0b,bulk,Normal operation,f,,,1,f,,,,
7833,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767834-dbncpiany,601.053,ME Turbochargers,9296.95,9312.36,9312.36,25-Sep-2024 12:00,UTC,2024-09-25 12:51:00,6084f3b8-85dc-462a-b045-111d2b2e6d0e,bulk,All parameters normal,f,,,1,f,,,,
6737,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767903-diu642k7j,665.003,Emergency Generator Drive Units,234.03,234.47,234.47,25-Sep-2024 12:00,UTC,2024-09-25 12:44:00,6084f3b8-85dc-462a-b045-111d2b2e6d0e,bulk,Normal operation,f,,,1,f,,,,
3449,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767848-yixi06ueq,651.001,"Aux. Diesel Generator Aggregates, Complete No.01",6870.18,6881.85,6881.85,25-Sep-2024 12:00,UTC,2024-09-25 12:43:00,480b40d0-04bd-4590-a936-2f879b867977,bulk,Normal operation,f,,,1,f,,,,
14409,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767967-jb4k6wuji,554.003.02,Compressors W/Drive Unit No.02,4535.02,4542.29,4542.29,25-Sep-2024 12:00,UTC,2024-09-25 12:41:00,6084f3b8-85dc-462a-b045-111d2b2e6d0e,bulk,Normal operation,f,,,1,f,,,,
13313,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767962-b363j8iop,554.003.01,Compressors W/Drive Unit No.01,19585.48,19592.88,19592.88,25-Sep-2024 12:00,UTC,2024-09-25 12:36:00,056a433e-b880-43c6-9d59-b1cfe71a4014,bulk,Normal operation,f,,,1,f,,,,
16601,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374768511-709kv1bk1,702.005.02,FO Separators No.02,7897.35,7910.58,7910.58,25-Sep-2024 12:00,UTC,2024-09-25 12:32:00,056a433e-b880-43c6-9d59-b1cfe71a4014,bulk,Smooth running,f,,,1,f,,,,
11121,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767895-uwp1jvxsi,653.053,AE3 Turbochargers,5731.70,5740.72,5740.72,25-Sep-2024 12:00,UTC,2024-09-25 12:30:00,480b40d0-04bd-4590-a936-2f879b867977,bulk,All parameters normal,f,,,1,f,,,,
15505,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374768508-68ro7cn9f,702.005.01,FO Separators No.01,7893.81,7908.53,7908.53,25-Sep-2024 12:00,UTC,2024-09-25 12:26:00,977621de-77d7-4892-ae27-adaebcc27d0b,bulk,Normal operation,f,,,1,f,,,,
19889,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767815-k5anrfi02,554.001,Provision Cooling Compressor Aggregates,10576.50,10593.59,10593.59,25-Sep-2024 12:00,UTC,2024-09-25 12:22:00,6084f3b8-85dc-462a-b045-111d2b2e6d0e,bulk,Normal operation,f,,,1,f,,,,
22081,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767809-mr8172nux,411.002,X-Band Radar,12161.25,12183.33,12183.33,25-Sep-2024 12:00,UTC,2024-09-25 12:20:00,228b5256-5bd2-4bf3-826f-c6fe76571449,bulk,Normal operation,f,,,1,f,,,,
8929,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767859-rfmxd163z,651.053,AE1 Turbochargers,5742.79,5751.62,5751.62,25-Sep-2024 12:00,UTC,2024-09-25 12:19:00,977621de-77d7-4892-ae27-adaebcc27d0b,bulk,All parameters normal,f,,,1,f,,,,
20985,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767805-z4lpo0038,411.001,S-Band Radar,12157.61,12180.46,12180.46,25-Sep-2024 12:00,UTC,2024-09-25 12:10:00,6084f3b8-85dc-462a-b045-111d2b2e6d0e,bulk,,f,,,1,f,,,,
12217,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767845-490ayszf9,601.064,ME Turning Gear,220.67,220.87,220.87,25-Sep-2024 12:00,UTC,2024-09-25 12:09:00,6084f3b8-85dc-462a-b045-111d2b2e6d0e,bulk,Normal operation,f,,,1,f,,,,
5641,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767879-whkjy1n4i,653.001,"Aux. Diesel Generator Aggregates, Complete No.03",6916.33,6926.88,6926.88,25-Sep-2024 12:00,UTC,2024-09-25 12:08:00,228b5256-5bd2-4bf3-826f-c6fe76571449,bulk,Normal operation,f,,,1,f,,,,
17697,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374768521-2x58uv1ld,712.011.01,LO Separators No.01,6727.87,6738.92,6738.92,25-Sep-2024 12:00,UTC,2024-09-25 12:06:00,056a433e-b880-43c6-9d59-b1cfe71a4014,bulk,Normal operation,f,,,1,f,,,,
18793,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374768525-zyps62yum,712.011.02,LO Separators No.02,6774.03,6786.57,6786.57,25-Sep-2024 12:00,UTC,2024-09-25 12:01:00,480b40d0-04bd-4590-a936-2f879b867977,bulk,Normal operation,f,,,1,f,,,,
6736,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767903-diu642k7j,665.003,Emergency Generator Drive Units,233.57,234.03,234.03,24-Sep-2024 12:00,UTC,2024-09-24 12:57:00,228b5256-5bd2-4bf3-826f-c6fe76571449,bulk,,f,,,1,f,,,,
2352,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767818-ckg4kqu6q,601.001,"Main Diesel Engine, Compl.",15918.68,15934.89,15934.89,24-Sep-2024 12:00,UTC,2024-09-24 12:54:00,056a433e-b880-43c6-9d59-b1cfe71a4014,bulk,Normal operation,f,,,1,f,,,,
13312,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767962-b363j8iop,554.003.01,Compressors W/Drive Unit No.01,19576.50,19585.48,19585.48,24-Sep-2024 12:00,UTC,2024-09-24 12:53:00,480b40d0-04bd-4590-a936-2f879b867977,bulk,Smooth running,f,,,1,f,,,,
5640,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767879-whkjy1n4i,653.001,"Aux. Diesel Generator Aggregates, Complete No.03",6902.44,6916.33,6916.33,24-Sep-2024 12:00,UTC,2024-09-24 12:47:00,480b40d0-04bd-4590-a936-2f879b867977,bulk,Normal operation,f,,,1,f,,,,
4544,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767863-71ynjfqzw,652.001,"Aux. Diesel Generator Aggregates, Complete No.02",6844.37,6856.14,6856.14,24-Sep-2024 12:00,UTC,2024-09-24 12:47:00,056a433e-b880-43c6-9d59-b1cfe71a4014,bulk,Normal operation,f,,,1,f,,,,
16600,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374768511-709kv1bk1,702.005.02,FO Separators No.02,7883.84,7897.35,7897.35,24-Sep-2024 12:00,UTC,2024-09-24 12:45:00,228b5256-5bd2-4bf3-826f-c6fe76571449,bulk,All parameters normal,f,,,1,f,,,,
19888,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767815-k5anrfi02,554.001,Provision Cooling Compressor Aggregates,10557.00,10576.50,10576.50,24-Sep-2024 12:00,UTC,2024-09-24 12:42:00,056a433e-b880-43c6-9d59-b1cfe71a4014,bulk,Normal operation,f,,,1,f,,,,
15504,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374768508-68ro7cn9f,702.005.01,FO Separators No.01,7880.08,7893.81,7893.81,24-Sep-2024 12:00,UTC,2024-09-24 12:33:00,228b5256-5bd2-4bf3-826f-c6fe76571449,bulk,Normal operation,f,,,1,f,,,,
12216,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767845-490ayszf9,601.064,ME Turning Gear,220.41,220.67,220.67,24-Sep-2024 12:00,UTC,2024-09-24 12:30:00,056a433e-b880-43c6-9d59-b1cfe71a4014,bulk,All parameters normal,f,,,1,f,,,,
3448,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767848-yixi06ueq,651.001,"Aux. Diesel Generator Aggregates, Complete No.01",6860.11,6870.18,6870.18,24-Sep-2024 12:00,UTC,2024-09-24 12:28:00,228b5256-5bd2-4bf3-826f-c6fe76571449,bulk,Normal operation,f,,,1,f,,,,
8928,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767859-rfmxd163z,651.053,AE1 Turbochargers,5732.19,5742.79,5742.79,24-Sep-2024 12:00,UTC,2024-09-24 12:20:00,6084f3b8-85dc-462a-b045-111d2b2e6d0e,bulk,Normal operation,f,,,1,f,,,,
22080,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767809-mr8172nux,411.002,X-Band Radar,12139.64,12161.25,12161.25,24-Sep-2024 12:00,UTC,2024-09-24 12:17:00,480b40d0-04bd-4590-a936-2f879b867977,bulk,,f,,,1,f,,,,
17696,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374768521-2x58uv1ld,712.011.01,LO Separators No.01,6716.03,6727.87,6727.87,24-Sep-2024 12:00,UTC,2024-09-24 12:16:00,056a433e-b880-43c6-9d59-b1cfe71a4014,bulk,,f,,,1,f,,,,
18792,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374768525-zyps62yum,712.011.02,LO Separators No.02,6761.80,6774.03,6774.03,24-Sep-2024 12:00,UTC,2024-09-24 12:11:00,6084f3b8-85dc-462a-b045-111d2b2e6d0e,bulk,,f,,,1,f,,,,
20984,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767805-z4lpo0038,411.001,S-Band Radar,12135.65,12157.61,12157.61,24-Sep-2024 12:00,UTC,2024-09-24 12:10:00,6084f3b8-85dc-462a-b045-111d2b2e6d0e,bulk,Smooth running,f,,,1,f,,,,
10024,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767875-8i4qk5eoo,652.053,AE2 Turbochargers,5795.28,5803.95,5803.95,24-Sep-2024 12:00,UTC,2024-09-24 12:08:00,480b40d0-04bd-4590-a936-2f879b867977,bulk,,f,,,1,f,,,,
7832,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767834-dbncpiany,601.053,ME Turbochargers,9279.92,9296.95,9296.95,24-Sep-2024 12:00,UTC,2024-09-24 12:06:00,056a433e-b880-43c6-9d59-b1cfe71a4014,bulk,,f,,,1,f,,,,
11120,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767895-uwp1jvxsi,653.053,AE3 Turbochargers,5721.22,5731.70,5731.70,24-Sep-2024 12:00,UTC,2024-09-24 12:06:00,977621de-77d7-4892-ae27-adaebcc27d0b,bulk,Normal operation,f,,,1,f,,,,
14408,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767967-jb4k6wuji,554.003.02,Compressors W/Drive Unit No.02,4527.77,4535.02,4535.02,24-Sep-2024 12:00,UTC,2024-09-24 12:06:00,977621de-77d7-4892-ae27-adaebcc27d0b,bulk,Normal operation,f,,,1,f,,,,
16599,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374768511-709kv1bk1,702.005.02,FO Separators No.02,7869.24,7883.84,7883.84,23-Sep-2024 12:00,UTC,2024-09-23 12:54:00,6084f3b8-85dc-462a-b045-111d2b2e6d0e,bulk,Routine operation,f,,,1,f,,,,
20983,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767805-z4lpo0038,411.001,S-Band Radar,12114.45,12135.65,12135.65,23-Sep-2024 12:00,UTC,2024-09-23 12:51:00,6084f3b8-85dc-462a-b045-111d2b2e6d0e,bulk,Smooth running,f,,,1,f,,,,
17695,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374768521-2x58uv1ld,712.011.01,LO Separators No.01,6703.05,6716.03,6716.03,23-Sep-2024 12:00,UTC,2024-09-23 12:47:00,480b40d0-04bd-4590-a936-2f879b867977,bulk,,f,,,1,f,,,,
7831,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767834-dbncpiany,601.053,ME Turbochargers,9262.81,9279.92,9279.92,23-Sep-2024 12:00,UTC,2024-09-23 12:45:00,977621de-77d7-4892-ae27-adaebcc27d0b,bulk,,f,,,1,f,,,,
10023,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767875-8i4qk5eoo,652.053,AE2 Turbochargers,5785.55,5795.28,5795.28,23-Sep-2024 12:00,UTC,2024-09-23 12:40:00,6084f3b8-85dc-462a-b045-111d2b2e6d0e,bulk,,f,,,1,f,,,,
14407,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767967-jb4k6wuji,554.003.02,Compressors W/Drive Unit No.02,4520.24,4527.77,4527.77,23-Sep-2024 12:00,UTC,2024-09-23 12:36:00,977621de-77d7-4892-ae27-adaebcc27d0b,bulk,Normal operation,f,,,1,f,,,,
3447,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767848-yixi06ueq,651.001,"Aux. Diesel Generator Aggregates, Complete No.01",6846.28,6860.11,6860.11,23-Sep-2024 12:00,UTC,2024-09-23 12:33:00,977621de-77d7-4892-ae27-adaebcc27d0b,bulk,Normal operation,f,,,1,f,,,,
6735,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767903-diu642k7j,665.003,Emergency Generator Drive Units,233.19,233.57,233.57,23-Sep-2024 12:00,UTC,2024-09-23 12:32:00,6084f3b8-85dc-462a-b045-111d2b2e6d0e,bulk,Normal operation,f,,,1,f,,,,
19887,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767815-k5anrfi02,554.001,Provision Cooling Compressor Aggregates,10540.16,10557.00,10557.00,23-Sep-2024 12:00,UTC,2024-09-23 12:29:00,480b40d0-04bd-4590-a936-2f879b867977,bulk,,f,,,1,f,,,,
8927,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767859-rfmxd163z,651.053,AE1 Turbochargers,5722.60,5732.19,5732.19,23-Sep-2024 12:00,UTC,2024-09-23 12:28:00,228b5256-5bd2-4bf3-826f-c6fe76571449,bulk,Smooth running,f,,,1,f,,,,
13311,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767962-b363j8iop,554.003.01,Compressors W/Drive Unit No.01,19567.59,19576.50,19576.50,23-Sep-2024 12:00,UTC,2024-09-23 12:28:00,228b5256-5bd2-4bf3-826f-c6fe76571449,bulk,Normal operation,f,,,1,f,,,,
15503,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374768508-68ro7cn9f,702.005.01,FO Separators No.01,7865.32,7880.08,7880.08,23-Sep-2024 12:00,UTC,2024-09-23 12:28:00,6084f3b8-85dc-462a-b045-111d2b2e6d0e,bulk,Routine operation,f,,,1,f,,,,
11119,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767895-uwp1jvxsi,653.053,AE3 Turbochargers,5713.12,5721.22,5721.22,23-Sep-2024 12:00,UTC,2024-09-23 12:23:00,977621de-77d7-4892-ae27-adaebcc27d0b,bulk,,f,,,1,f,,,,
2351,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767818-ckg4kqu6q,601.001,"Main Diesel Engine, Compl.",15902.41,15918.68,15918.68,23-Sep-2024 12:00,UTC,2024-09-23 12:20:00,977621de-77d7-4892-ae27-adaebcc27d0b,bulk,,f,,,1,f,,,,
4543,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767863-71ynjfqzw,652.001,"Aux. Diesel Generator Aggregates, Complete No.02",6833.40,6844.37,6844.37,23-Sep-2024 12:00,UTC,2024-09-23 12:16:00,480b40d0-04bd-4590-a936-2f879b867977,bulk,,f,,,1,f,,,,
22079,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767809-mr8172nux,411.002,X-Band Radar,12118.13,12139.64,12139.64,23-Sep-2024 12:00,UTC,2024-09-23 12:14:00,6084f3b8-85dc-462a-b045-111d2b2e6d0e,bulk,Adverse weather conditions,f,,,1,f,,,,
18791,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374768525-zyps62yum,712.011.02,LO Separators No.02,6749.63,6761.80,6761.80,23-Sep-2024 12:00,UTC,2024-09-23 12:12:00,977621de-77d7-4892-ae27-adaebcc27d0b,bulk,Routine operation,f,,,1,f,,,,
12215,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767845-490ayszf9,601.064,ME Turning Gear,220.28,220.41,220.41,23-Sep-2024 12:00,UTC,2024-09-23 12:02:00,056a433e-b880-43c6-9d59-b1cfe71a4014,bulk,Routine operation,f,,,1,f,,,,
5639,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767879-whkjy1n4i,653.001,"Aux. Diesel Generator Aggregates, Complete No.03",6891.33,6902.44,6902.44,23-Sep-2024 12:00,UTC,2024-09-23 12:01:00,056a433e-b880-43c6-9d59-b1cfe71a4014,bulk,Normal operation,f,,,1,f,,,,
2350,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767818-ckg4kqu6q,601.001,"Main Diesel Engine, Compl.",15901.10,15902.41,15902.41,22-Sep-2024 12:00,UTC,2024-09-22 12:51:00,228b5256-5bd2-4bf3-826f-c6fe76571449,bulk,In port,f,,,1,f,,,,
7830,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767834-dbncpiany,601.053,ME Turbochargers,9261.74,9262.81,9262.81,22-Sep-2024 12:00,UTC,2024-09-22 12:47:00,228b5256-5bd2-4bf3-826f-c6fe76571449,bulk,Loading/discharging operations,f,,,1,f,,,,
14406,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767967-jb4k6wuji,554.003.02,Compressors W/Drive Unit No.02,4516.61,4520.24,4520.24,22-Sep-2024 12:00,UTC,2024-09-22 12:47:00,228b5256-5bd2-4bf3-826f-c6fe76571449,bulk,Port - standby,f,,,1,f,,,,
3446,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767848-yixi06ueq,651.001,"Aux. Diesel Generator Aggregates, Complete No.01",6837.78,6846.28,6846.28,22-Sep-2024 12:00,UTC,2024-09-22 12:44:00,228b5256-5bd2-4bf3-826f-c6fe76571449,bulk,Port operations,f,,,1,f,,,,
6734,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767903-diu642k7j,665.003,Emergency Generator Drive Units,232.48,233.19,233.19,22-Sep-2024 12:00,UTC,2024-09-22 12:43:00,977621de-77d7-4892-ae27-adaebcc27d0b,bulk,Port - standby,f,,,1,f,,,,
16598,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374768511-709kv1bk1,702.005.02,FO Separators No.02,7862.77,7869.24,7869.24,22-Sep-2024 12:00,UTC,2024-09-22 12:42:00,480b40d0-04bd-4590-a936-2f879b867977,bulk,Loading/discharging operations,f,,,1,f,,,,
4542,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767863-71ynjfqzw,652.001,"Aux. Diesel Generator Aggregates, Complete No.02",6825.53,6833.40,6833.40,22-Sep-2024 12:00,UTC,2024-09-22 12:39:00,480b40d0-04bd-4590-a936-2f879b867977,bulk,Alongside berth,f,,,1,f,,,,
20982,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767805-z4lpo0038,411.001,S-Band Radar,12109.47,12114.45,12114.45,22-Sep-2024 12:00,UTC,2024-09-22 12:35:00,977621de-77d7-4892-ae27-adaebcc27d0b,bulk,Port operations,f,,,1,f,,,,
18790,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374768525-zyps62yum,712.011.02,LO Separators No.02,6744.40,6749.63,6749.63,22-Sep-2024 12:00,UTC,2024-09-22 12:29:00,056a433e-b880-43c6-9d59-b1cfe71a4014,bulk,Loading/discharging operations,f,,,1,f,,,,
10022,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767875-8i4qk5eoo,652.053,AE2 Turbochargers,5778.95,5785.55,5785.55,22-Sep-2024 12:00,UTC,2024-09-22 12:23:00,6084f3b8-85dc-462a-b045-111d2b2e6d0e,bulk,In port,f,,,1,f,,,,
5638,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767879-whkjy1n4i,653.001,"Aux. Diesel Generator Aggregates, Complete No.03",6882.41,6891.33,6891.33,22-Sep-2024 12:00,UTC,2024-09-22 12:22:00,056a433e-b880-43c6-9d59-b1cfe71a4014,bulk,Alongside berth,f,,,1,f,,,,
17694,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374768521-2x58uv1ld,712.011.01,LO Separators No.01,6698.66,6703.05,6703.05,22-Sep-2024 12:00,UTC,2024-09-22 12:21:00,480b40d0-04bd-4590-a936-2f879b867977,bulk,In port,f,,,1,f,,,,
15502,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374768508-68ro7cn9f,702.005.01,FO Separators No.01,7860.28,7865.32,7865.32,22-Sep-2024 12:00,UTC,2024-09-22 12:17:00,6084f3b8-85dc-462a-b045-111d2b2e6d0e,bulk,In port,f,,,1,f,,,,
11118,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767895-uwp1jvxsi,653.053,AE3 Turbochargers,5706.62,5713.12,5713.12,22-Sep-2024 12:00,UTC,2024-09-22 12:15:00,480b40d0-04bd-4590-a936-2f879b867977,bulk,In port,f,,,1,f,,,,
22078,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767809-mr8172nux,411.002,X-Band Radar,12113.28,12118.13,12118.13,22-Sep-2024 12:00,UTC,2024-09-22 12:10:00,6084f3b8-85dc-462a-b045-111d2b2e6d0e,bulk,Port operations,f,,,1,f,,,,
12214,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767845-490ayszf9,601.064,ME Turning Gear,217.54,220.28,220.28,22-Sep-2024 12:00,UTC,2024-09-22 12:08:00,056a433e-b880-43c6-9d59-b1cfe71a4014,bulk,Port operations,f,,,1,f,,,,
13310,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767962-b363j8iop,554.003.01,Compressors W/Drive Unit No.01,19563.77,19567.59,19567.59,22-Sep-2024 12:00,UTC,2024-09-22 12:07:00,977621de-77d7-4892-ae27-adaebcc27d0b,bulk,Port operations,f,,,1,f,,,,
19886,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767815-k5anrfi02,554.001,Provision Cooling Compressor Aggregates,10523.64,10540.16,10540.16,22-Sep-2024 12:00,UTC,2024-09-22 12:04:00,977621de-77d7-4892-ae27-adaebcc27d0b,bulk,Loading/discharging operations,f,,,1,f,,,,
8926,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767859-rfmxd163z,651.053,AE1 Turbochargers,5715.58,5722.60,5722.60,22-Sep-2024 12:00,UTC,2024-09-22 12:02:00,977621de-77d7-4892-ae27-adaebcc27d0b,bulk,Alongside berth,f,,,1,f,,,,
22077,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767809-mr8172nux,411.002,X-Band Radar,12109.15,12113.28,12113.28,21-Sep-2024 12:00,UTC,2024-09-21 12:51:00,228b5256-5bd2-4bf3-826f-c6fe76571449,bulk,In port,f,,,1,f,,,,
2349,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767818-ckg4kqu6q,601.001,"Main Diesel Engine, Compl.",15899.97,15901.10,15901.10,21-Sep-2024 12:00,UTC,2024-09-21 12:48:00,480b40d0-04bd-4590-a936-2f879b867977,bulk,Port operations,f,,,1,f,,,,
5637,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767879-whkjy1n4i,653.001,"Aux. Diesel Generator Aggregates, Complete No.03",6875.18,6882.41,6882.41,21-Sep-2024 12:00,UTC,2024-09-21 12:43:00,977621de-77d7-4892-ae27-adaebcc27d0b,bulk,Loading/discharging operations,f,,,1,f,,,,
18789,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374768525-zyps62yum,712.011.02,LO Separators No.02,6738.46,6744.40,6744.40,21-Sep-2024 12:00,UTC,2024-09-21 12:43:00,228b5256-5bd2-4bf3-826f-c6fe76571449,bulk,In port,f,,,1,f,,,,
11117,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767895-uwp1jvxsi,653.053,AE3 Turbochargers,5698.64,5706.62,5706.62,21-Sep-2024 12:00,UTC,2024-09-21 12:42:00,480b40d0-04bd-4590-a936-2f879b867977,bulk,Port operations,f,,,1,f,,,,
15501,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374768508-68ro7cn9f,702.005.01,FO Separators No.01,7854.61,7860.28,7860.28,21-Sep-2024 12:00,UTC,2024-09-21 12:37:00,228b5256-5bd2-4bf3-826f-c6fe76571449,bulk,Alongside berth,f,,,1,f,,,,
3445,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767848-yixi06ueq,651.001,"Aux. Diesel Generator Aggregates, Complete No.01",6829.39,6837.78,6837.78,21-Sep-2024 12:00,UTC,2024-09-21 12:35:00,480b40d0-04bd-4590-a936-2f879b867977,bulk,Loading/discharging operations,f,,,1,f,,,,
4541,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767863-71ynjfqzw,652.001,"Aux. Diesel Generator Aggregates, Complete No.02",6817.09,6825.53,6825.53,21-Sep-2024 12:00,UTC,2024-09-21 12:34:00,228b5256-5bd2-4bf3-826f-c6fe76571449,bulk,Port operations,f,,,1,f,,,,
19885,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767815-k5anrfi02,554.001,Provision Cooling Compressor Aggregates,10505.01,10523.64,10523.64,21-Sep-2024 12:00,UTC,2024-09-21 12:32:00,056a433e-b880-43c6-9d59-b1cfe71a4014,bulk,Loading/discharging operations,f,,,1,f,,,,
7829,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767834-dbncpiany,601.053,ME Turbochargers,9261.00,9261.74,9261.74,21-Sep-2024 12:00,UTC,2024-09-21 12:20:00,6084f3b8-85dc-462a-b045-111d2b2e6d0e,bulk,Port operations,f,,,1,f,,,,
