id,timestamp_utc,vessel_id,spare_id,part_code,part_name,component_id,component_code,component_name,component_spare_code,event_type,qty_change,rob_after,user_id,remarks,reference,date_local,tz,place
2197,2024-05-09 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4810,MV0001-05354,Bearing Wave Washer Drive End,COMP-1768374767899-slkigc1i8,665.001,"Emergency Generator Aggregates, Complete",SP-665.001-354,CONSUME,-2,2,3rd Engineer,Consumed during maintenance - UWO-72-2024-509,UWO-72-2024-509,09-May-2024,UTC,
2198,2024-05-09 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,5259,MV0001-05803,Valve Guide,COMP-1768374768525-zyps62yum,712.011.02,LO Separators No.02,SP-702.005.01-803,CONSUME,-2,3,3rd Engineer,Consumed during maintenance - UWO-72-2024-509,UWO-72-2024-509,09-May-2024,UTC,
2639,2024-05-08 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,5022,MV0001-05566,Piston Pin,COMP-1768374767967-jb4k6wuji,554.003.02,Compressors W/Drive Unit No.02,SP-554.003.01-566,CONSUME,-2,1,Chief Engineer,Consumed during maintenance - MKR-IN-00063-601.004.05-2024-356,MKR-IN-00063-601.004.05-2024-356,08-May-2024,UTC,
2749,2024-05-08 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,5563,MV0001-06107,O-Ring,COMP-1768374767795-1qyq8qvkb,721.001.02,Main Sw Cooling Pumps No.02,SP-721.001.01-1107,CONSUME,-2,0,4th Engineer,Consumed during maintenance - MKR-IN-00080-651.002.04-2024-539,MKR-IN-00080-651.002.04-2024-539,08-May-2024,UTC,
220,2024-05-07 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4919,MV0001-05463,Bearing Washer,COMP-1768374767907-73hq6hda8,801.001,Clean Ballast Pumps,SP-801.001-463,CONSUME,-1,4,228b5256-5bd2-4bf3-826f-c6fe76571449,Consumed for WO WO-653.003.06-2024-367,WO-653.003.06-2024-367,07-May-2024 00:00,UTC,
219,2024-05-06 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4934,MV0001-05478,O-Ring,COMP-1768374767802-sjje0yq3o,403.001,"Steering Gears, Complete",SP-403.001-478,CONSUME,-1,9,228b5256-5bd2-4bf3-826f-c6fe76571449,Consumed for WO UWO-652.002-2024-839,UWO-652.002-2024-839,06-May-2024 00:00,UTC,
1993,2024-05-06 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,5296,MV0001-05840,Pin,COMP-1768374768525-zyps62yum,712.011.02,LO Separators No.02,SP-702.005.01-840,CONSUME,-1,4,4th Engineer,Consumed during maintenance - UWO-652.002-2024-839,UWO-652.002-2024-839,06-May-2024,UTC,
2675,2024-05-05 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4943,MV0001-05487,O-Ring,COMP-1768374767815-k5anrfi02,554.001,Provision Cooling Compressor Aggregates,SP-554.001-487,CONSUME,-1,0,2nd Engineer,Consumed during maintenance - WO-554.001-2024-414,WO-554.001-2024-414,05-May-2024,UTC,
2676,2024-05-05 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4620,MV0001-05164,Dryer,COMP-1768374767815-k5anrfi02,554.001,Provision Cooling Compressor Aggregates,SP-554.001-164,CONSUME,-1,2,2nd Engineer,Consumed during maintenance - WO-554.001-2024-414,WO-554.001-2024-414,05-May-2024,UTC,
2911,2024-05-04 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,5258,MV0001-05802,Cap Nut,COMP-1768374768525-zyps62yum,712.011.02,LO Separators No.02,SP-702.005.01-802,CONSUME,-2,3,3rd Engineer,Consumed during maintenance - WO-702.005.02-2024-224,WO-702.005.02-2024-224,04-May-2024,UTC,
2697,2024-05-03 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4772,MV0001-05316,Air Inlet Cover,COMP-1768374767899-slkigc1i8,665.001,"Emergency Generator Aggregates, Complete",SP-665.001-316,CONSUME,-1,3,2nd Engineer,Consumed during maintenance - UWO-651.001-2024-725,UWO-651.001-2024-725,03-May-2024,UTC,
2698,2024-05-03 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4919,MV0001-05463,Bearing Washer,COMP-1768374767907-73hq6hda8,801.001,Clean Ballast Pumps,SP-801.001-463,CONSUME,-1,2,2nd Engineer,Consumed during maintenance - UWO-651.001-2024-725,UWO-651.001-2024-725,03-May-2024,UTC,
2933,2024-05-03 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4660,MV0001-05204,Thrust Bearing Support,COMP-1768374767834-dbncpiany,601.053,ME Turbochargers,SP-601.053-204,CONSUME,-1,3,3rd Engineer,Consumed during maintenance - WO-651.003.01-2024-331,WO-651.003.01-2024-331,03-May-2024,UTC,
2934,2024-05-03 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,5248,MV0001-05792,Top Disc,COMP-1768374768525-zyps62yum,712.011.02,LO Separators No.02,SP-702.005.01-792,CONSUME,-1,4,3rd Engineer,Consumed during maintenance - WO-651.003.01-2024-331,WO-651.003.01-2024-331,03-May-2024,UTC,
2935,2024-05-03 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4918,MV0001-05462,Bearing,COMP-1768374767907-73hq6hda8,801.001,Clean Ballast Pumps,SP-801.001-462,CONSUME,-2,3,3rd Engineer,Consumed during maintenance - WO-651.003.01-2024-331,WO-651.003.01-2024-331,03-May-2024,UTC,
218,2024-05-02 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4935,MV0001-05479,Gasket,COMP-1768374767802-sjje0yq3o,403.001,"Steering Gears, Complete",SP-403.001-479,CONSUME,-2,8,6084f3b8-85dc-462a-b045-111d2b2e6d0e,Consumed for WO UWO-651.007.04-2024-859,UWO-651.007.04-2024-859,02-May-2024 00:00,UTC,
2288,2024-05-01 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4940,MV0001-05484,Gasket,COMP-1768374767809-mr8172nux,411.002,X-Band Radar,SP-411.002-484,CONSUME,-2,4,4th Engineer,Consumed during maintenance - MKR-OV-00025-652.004.04-2024-076,MKR-OV-00025-652.004.04-2024-076,01-May-2024,UTC,
2289,2024-05-01 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4943,MV0001-05487,O-Ring,COMP-1768374767815-k5anrfi02,554.001,Provision Cooling Compressor Aggregates,SP-554.001-487,CONSUME,-2,1,4th Engineer,Consumed during maintenance - MKR-OV-00025-652.004.04-2024-076,MKR-OV-00025-652.004.04-2024-076,01-May-2024,UTC,
2798,2024-05-01 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,5449,MV0001-05993,Gear Nut,COMP-1768374768533-xnq4n84q4,712.013.02,LO Separator Booster Pumps No.02,SP-712.013.01-993,CONSUME,-2,3,4th Engineer,Consumed during maintenance - MKR-IN-00085-652.003.01-2024-650,MKR-IN-00085-652.003.01-2024-650,01-May-2024,UTC,
2719,2024-04-30 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,5025,MV0001-05569,Packing For Front Cover,COMP-1768374767974-ma2l45pdf,554.005.02,Condensers No.02,SP-554.005.01-569,CONSUME,-1,1,3rd Engineer,Consumed during maintenance - UWO-554.005.02-2024-578,UWO-554.005.02-2024-578,30-Apr-2024,UTC,
2720,2024-04-30 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,5026,MV0001-05570,Packing For Rear Cover,COMP-1768374767974-ma2l45pdf,554.005.02,Condensers No.02,SP-554.005.01-570,CONSUME,-2,2,3rd Engineer,Consumed during maintenance - UWO-554.005.02-2024-578,UWO-554.005.02-2024-578,30-Apr-2024,UTC,
215,2024-04-28 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4801,MV0001-05345,PMG Dowel,COMP-1768374767899-slkigc1i8,665.001,"Emergency Generator Aggregates, Complete",SP-665.001-345,CONSUME,-1,4,977621de-77d7-4892-ae27-adaebcc27d0b,Consumed for WO UWO-652.020.05-2024-880,UWO-652.020.05-2024-880,28-Apr-2024 00:00,UTC,
216,2024-04-28 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4875,MV0001-05419,Mechanical Seal Cover,COMP-1768374767907-73hq6hda8,801.001,Clean Ballast Pumps,SP-801.001-419,CONSUME,-2,3,6084f3b8-85dc-462a-b045-111d2b2e6d0e,Consumed for WO UWO-652.007.05-2024-776,UWO-652.007.05-2024-776,28-Apr-2024 00:00,UTC,
217,2024-04-28 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4897,MV0001-05441,Coupling Flange,COMP-1768374767907-73hq6hda8,801.001,Clean Ballast Pumps,SP-801.001-441,CONSUME,-2,3,228b5256-5bd2-4bf3-826f-c6fe76571449,Consumed for WO UWO-601.002.03-2024-626,UWO-601.002.03-2024-626,28-Apr-2024 00:00,UTC,
2632,2024-04-28 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4655,MV0001-05199,Locking Wire,COMP-1768374767827-g6k9lk4to,601.016,ME Tiebolts,SP-601.016-199,CONSUME,-1,4,Chief Engineer,Consumed during maintenance - UWO-601.002.03-2024-626,UWO-601.002.03-2024-626,28-Apr-2024,UTC,
2633,2024-04-28 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4952,MV0001-05496,Piston Ring,COMP-1768374767967-jb4k6wuji,554.003.02,Compressors W/Drive Unit No.02,SP-554.003.01-496,CONSUME,-1,0,Chief Engineer,Consumed during maintenance - UWO-601.002.03-2024-626,UWO-601.002.03-2024-626,28-Apr-2024,UTC,
2921,2024-04-28 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4589,MV0001-05133,Cyl. Head Screw,COMP-1768374767802-sjje0yq3o,403.001,"Steering Gears, Complete",SP-403.001-133,CONSUME,-1,4,Chief Engineer,Consumed during maintenance - UWO-652.007.05-2024-776,UWO-652.007.05-2024-776,28-Apr-2024,UTC,
2922,2024-04-28 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,5469,MV0001-06013,Key For Counter Gear,COMP-1768374768533-xnq4n84q4,712.013.02,LO Separator Booster Pumps No.02,SP-712.013.01-1013,CONSUME,-1,4,Chief Engineer,Consumed during maintenance - UWO-652.007.05-2024-776,UWO-652.007.05-2024-776,28-Apr-2024,UTC,
2928,2024-04-27 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4960,MV0001-05504,Retainer,COMP-1768374767967-jb4k6wuji,554.003.02,Compressors W/Drive Unit No.02,SP-554.003.01-504,CONSUME,-1,4,4th Engineer,Consumed during maintenance - MKR-IN-00063-601.004.02-2024-316,MKR-IN-00063-601.004.02-2024-316,27-Apr-2024,UTC,
2838,2024-04-26 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,5455,MV0001-05999,Thrust Ball Bearing,COMP-1768374768533-xnq4n84q4,712.013.02,LO Separator Booster Pumps No.02,SP-712.013.01-999,CONSUME,-2,2,Chief Engineer,Consumed during maintenance - MKR-IN-00076-601.005.01-2024-393,MKR-IN-00076-601.005.01-2024-393,26-Apr-2024,UTC,
2839,2024-04-26 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,5328,MV0001-05872,Retaining Ring C,COMP-1768374768525-zyps62yum,712.011.02,LO Separators No.02,SP-702.005.01-872,CONSUME,-2,3,Chief Engineer,Consumed during maintenance - MKR-IN-00076-601.005.01-2024-393,MKR-IN-00076-601.005.01-2024-393,26-Apr-2024,UTC,
214,2024-04-23 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4716,MV0001-05260,Space Heater,COMP-1768374767899-slkigc1i8,665.001,"Emergency Generator Aggregates, Complete",SP-665.001-260,CONSUME,-1,4,6084f3b8-85dc-462a-b045-111d2b2e6d0e,Consumed for WO WO-702.005.02-2024-222,WO-702.005.02-2024-222,23-Apr-2024 00:00,UTC,
2292,2024-04-23 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4910,MV0001-05454,Floating Shaft,COMP-1768374767907-73hq6hda8,801.001,Clean Ballast Pumps,SP-801.001-454,CONSUME,-1,4,4th Engineer,Consumed during maintenance - MKR-IN-00072-285.001.05-2024-204,MKR-IN-00072-285.001.05-2024-204,23-Apr-2024,UTC,
2293,2024-04-23 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4464,MV0001-05008,Deaeration Plug,COMP-1768374767799-zs6hrf8cm,401.005,Rudders W/Nozzle,SP-401.005-008,CONSUME,-1,4,4th Engineer,Consumed during maintenance - MKR-IN-00072-285.001.05-2024-204,MKR-IN-00072-285.001.05-2024-204,23-Apr-2024,UTC,
213,2024-04-20 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4936,MV0001-05480,O-Ring,COMP-1768374767958-93if5ek0n,403.006.02,Hydr. Oil Pumps No.02,SP-403.006.01-480,CONSUME,-1,8,6084f3b8-85dc-462a-b045-111d2b2e6d0e,Consumed for WO UWO-403.006.02-2024-535,UWO-403.006.02-2024-535,20-Apr-2024 00:00,UTC,
212,2024-04-18 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4535,MV0001-05079,Gland,COMP-1768374767802-sjje0yq3o,403.001,"Steering Gears, Complete",SP-403.001-079,CONSUME,-1,3,480b40d0-04bd-4590-a936-2f879b867977,Consumed for WO UWO-653.046-2024-745,UWO-653.046-2024-745,18-Apr-2024 00:00,UTC,
2686,2024-04-18 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,5165,MV0001-05709,"Gasket, Cylinder Head",COMP-1768374767888-kl7yblrz6,653.046,AE3 Lo Filters,SP-651.046-709,CONSUME,-2,0,4th Engineer,Consumed during maintenance - UWO-653.046-2024-745,UWO-653.046-2024-745,18-Apr-2024,UTC,
2970,2024-04-16 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4928,MV0001-05472,Mechanical Seal Assembling Tool,COMP-1768374767907-73hq6hda8,801.001,Clean Ballast Pumps,SP-801.001-472,CONSUME,-1,9,3rd Engineer,Consumed during maintenance - UWO-601-2024-781,UWO-601-2024-781,16-Apr-2024,UTC,
210,2024-04-16 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4806,MV0001-05350,Non Drive End Bracket,COMP-1768374767899-slkigc1i8,665.001,"Emergency Generator Aggregates, Complete",SP-665.001-350,CONSUME,-2,3,977621de-77d7-4892-ae27-adaebcc27d0b,Consumed for WO UWO-651.020.05-2024-879,UWO-651.020.05-2024-879,16-Apr-2024 00:00,UTC,
211,2024-04-16 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4740,MV0001-05284,Main Rectifier Assembly-Forward,COMP-1768374767899-slkigc1i8,665.001,"Emergency Generator Aggregates, Complete",SP-665.001-284,CONSUME,-2,2,056a433e-b880-43c6-9d59-b1cfe71a4014,Consumed for WO UWO-601-2024-781,UWO-601-2024-781,16-Apr-2024 00:00,UTC,
2593,2024-04-14 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4800,MV0001-05344,PMG Clamp,COMP-1768374767899-slkigc1i8,665.001,"Emergency Generator Aggregates, Complete",SP-665.001-344,CONSUME,-2,0,2nd Officer,Consumed during maintenance - UWO-285.001.02-2024-608,UWO-285.001.02-2024-608,14-Apr-2024,UTC,
209,2024-04-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4825,MV0001-05369,Varistor,COMP-1768374767899-slkigc1i8,665.001,"Emergency Generator Aggregates, Complete",SP-665.001-369,CONSUME,-1,4,228b5256-5bd2-4bf3-826f-c6fe76571449,Consumed for WO WO-702.005.02-2024-221,WO-702.005.02-2024-221,13-Apr-2024 00:00,UTC,
1074,2024-04-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4676,MV0001-05220,Bolt,COMP-1768374767834-dbncpiany,601.053,ME Turbochargers,SP-601.053-220,RECEIVE,4,8,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Nordic Maritime Supply at Rotterdam,PO-2024-9900,13-Apr-2024 00:00,UTC,Rotterdam
1075,2024-04-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4477,MV0001-05021,Rudder Stock,COMP-1768374767799-zs6hrf8cm,401.005,Rudders W/Nozzle,SP-401.005-021,RECEIVE,2,12,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Nordic Maritime Supply at Rotterdam,PO-2024-3469,13-Apr-2024 00:00,UTC,Rotterdam
1076,2024-04-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4515,MV0001-05059,Nut,COMP-1768374767799-zs6hrf8cm,401.005,Rudders W/Nozzle,SP-401.005-059,RECEIVE,4,15,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Nordic Maritime Supply at Rotterdam,PO-2024-4501,13-Apr-2024 00:00,UTC,Rotterdam
1077,2024-04-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4522,MV0001-05066,Hexagon High Strength Bolt,COMP-1768374767799-zs6hrf8cm,401.005,Rudders W/Nozzle,SP-401.005-066,RECEIVE,1,1,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Nordic Maritime Supply at Rotterdam,PO-2024-6863,13-Apr-2024 00:00,UTC,Rotterdam
1078,2024-04-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4534,MV0001-05078,Rotor,COMP-1768374767802-sjje0yq3o,403.001,"Steering Gears, Complete",SP-403.001-078,RECEIVE,4,17,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Nordic Maritime Supply at Rotterdam,PO-2024-3894,13-Apr-2024 00:00,UTC,Rotterdam
1079,2024-04-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4586,MV0001-05130,End Cover,COMP-1768374767802-sjje0yq3o,403.001,"Steering Gears, Complete",SP-403.001-130,RECEIVE,4,14,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Nordic Maritime Supply at Rotterdam,PO-2024-6336,13-Apr-2024 00:00,UTC,Rotterdam
1080,2024-04-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4654,MV0001-05198,Cover,COMP-1768374767827-g6k9lk4to,601.016,ME Tiebolts,SP-601.016-198,RECEIVE,5,13,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Nordic Maritime Supply at Rotterdam,PO-2024-9244,13-Apr-2024 00:00,UTC,Rotterdam
1081,2024-04-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4680,MV0001-05224,Thread End Taper Pin,COMP-1768374767834-dbncpiany,601.053,ME Turbochargers,SP-601.053-224,RECEIVE,4,6,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Nordic Maritime Supply at Rotterdam,PO-2024-8917,13-Apr-2024 00:00,UTC,Rotterdam
1082,2024-04-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4687,MV0001-05231,Gasket,COMP-1768374767834-dbncpiany,601.053,ME Turbochargers,SP-601.053-231,RECEIVE,3,10,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Nordic Maritime Supply at Rotterdam,PO-2024-8830,13-Apr-2024 00:00,UTC,Rotterdam
1083,2024-04-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4688,MV0001-05232,Bolt,COMP-1768374767834-dbncpiany,601.053,ME Turbochargers,SP-601.053-232,RECEIVE,5,11,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Nordic Maritime Supply at Rotterdam,PO-2024-9966,13-Apr-2024 00:00,UTC,Rotterdam
1084,2024-04-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4690,MV0001-05234,Exhaust Pipe,COMP-1768374767837-m3bhk56ru,601.059,ME Exhaust Gas Manifolds/Pipes W/Insulation,SP-601.059-234,RECEIVE,5,11,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Nordic Maritime Supply at Rotterdam,PO-2024-6671,13-Apr-2024 00:00,UTC,Rotterdam
1085,2024-04-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4704,MV0001-05248,Bolt,COMP-1768374767837-m3bhk56ru,601.059,ME Exhaust Gas Manifolds/Pipes W/Insulation,SP-601.059-248,RECEIVE,3,19,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Nordic Maritime Supply at Rotterdam,PO-2024-0132,13-Apr-2024 00:00,UTC,Rotterdam
1086,2024-04-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4715,MV0001-05259,Ball Bearing,COMP-1768374767899-slkigc1i8,665.001,"Emergency Generator Aggregates, Complete",SP-665.001-259,RECEIVE,2,22,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Nordic Maritime Supply at Rotterdam,PO-2024-4889,13-Apr-2024 00:00,UTC,Rotterdam
1087,2024-04-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4721,MV0001-05265,Non Drive End Bracket,COMP-1768374767899-slkigc1i8,665.001,"Emergency Generator Aggregates, Complete",SP-665.001-265,RECEIVE,3,8,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Nordic Maritime Supply at Rotterdam,PO-2024-8917,13-Apr-2024 00:00,UTC,Rotterdam
1088,2024-04-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4728,MV0001-05272,Coupling Disc,COMP-1768374767899-slkigc1i8,665.001,"Emergency Generator Aggregates, Complete",SP-665.001-272,RECEIVE,3,10,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Nordic Maritime Supply at Rotterdam,PO-2024-0134,13-Apr-2024 00:00,UTC,Rotterdam
1089,2024-04-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4737,MV0001-05281,Automatic Voltage Regulator,COMP-1768374767899-slkigc1i8,665.001,"Emergency Generator Aggregates, Complete",SP-665.001-281,RECEIVE,2,5,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Nordic Maritime Supply at Rotterdam,PO-2024-3201,13-Apr-2024 00:00,UTC,Rotterdam
1090,2024-04-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4748,MV0001-05292,Main Terminal Panel,COMP-1768374767899-slkigc1i8,665.001,"Emergency Generator Aggregates, Complete",SP-665.001-292,RECEIVE,5,10,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Nordic Maritime Supply at Rotterdam,PO-2024-8305,13-Apr-2024 00:00,UTC,Rotterdam
1091,2024-04-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4751,MV0001-05295,Fan,COMP-1768374767899-slkigc1i8,665.001,"Emergency Generator Aggregates, Complete",SP-665.001-295,RECEIVE,3,9,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Nordic Maritime Supply at Rotterdam,PO-2024-5206,13-Apr-2024 00:00,UTC,Rotterdam
1092,2024-04-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4752,MV0001-05296,Foot Mounting Spacer,COMP-1768374767899-slkigc1i8,665.001,"Emergency Generator Aggregates, Complete",SP-665.001-296,RECEIVE,5,6,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Nordic Maritime Supply at Rotterdam,PO-2024-7764,13-Apr-2024 00:00,UTC,Rotterdam
1093,2024-04-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4773,MV0001-05317,Terminal Box Lid,COMP-1768374767899-slkigc1i8,665.001,"Emergency Generator Aggregates, Complete",SP-665.001-317,RECEIVE,4,19,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Nordic Maritime Supply at Rotterdam,PO-2024-9859,13-Apr-2024 00:00,UTC,Rotterdam
1094,2024-04-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4798,MV0001-05342,PMG Bolt,COMP-1768374767899-slkigc1i8,665.001,"Emergency Generator Aggregates, Complete",SP-665.001-342,RECEIVE,2,20,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Nordic Maritime Supply at Rotterdam,PO-2024-7729,13-Apr-2024 00:00,UTC,Rotterdam
1095,2024-04-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4801,MV0001-05345,PMG Dowel,COMP-1768374767899-slkigc1i8,665.001,"Emergency Generator Aggregates, Complete",SP-665.001-345,RECEIVE,3,7,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Nordic Maritime Supply at Rotterdam,PO-2024-3369,13-Apr-2024 00:00,UTC,Rotterdam
1096,2024-04-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4814,MV0001-05358,Foot,COMP-1768374767899-slkigc1i8,665.001,"Emergency Generator Aggregates, Complete",SP-665.001-358,RECEIVE,3,10,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Nordic Maritime Supply at Rotterdam,PO-2024-6159,13-Apr-2024 00:00,UTC,Rotterdam
1097,2024-04-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4825,MV0001-05369,Varistor,COMP-1768374767899-slkigc1i8,665.001,"Emergency Generator Aggregates, Complete",SP-665.001-369,RECEIVE,1,14,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Nordic Maritime Supply at Rotterdam,PO-2024-2823,13-Apr-2024 00:00,UTC,Rotterdam
1098,2024-04-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4839,MV0001-05383,Pump Bed,COMP-1768374767907-73hq6hda8,801.001,Clean Ballast Pumps,SP-801.001-383,RECEIVE,1,14,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Nordic Maritime Supply at Rotterdam,PO-2024-6011,13-Apr-2024 00:00,UTC,Rotterdam
1099,2024-04-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4842,MV0001-05386,Bearing Cover,COMP-1768374767907-73hq6hda8,801.001,Clean Ballast Pumps,SP-801.001-386,RECEIVE,1,6,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Nordic Maritime Supply at Rotterdam,PO-2024-1162,13-Apr-2024 00:00,UTC,Rotterdam
1100,2024-04-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4845,MV0001-05389,Bearing Inner Case,COMP-1768374767907-73hq6hda8,801.001,Clean Ballast Pumps,SP-801.001-389,RECEIVE,1,6,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Nordic Maritime Supply at Rotterdam,PO-2024-6898,13-Apr-2024 00:00,UTC,Rotterdam
1101,2024-04-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4857,MV0001-05401,Packing Ring,COMP-1768374767907-73hq6hda8,801.001,Clean Ballast Pumps,SP-801.001-401,RECEIVE,2,6,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Nordic Maritime Supply at Rotterdam,PO-2024-8690,13-Apr-2024 00:00,UTC,Rotterdam
1102,2024-04-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4869,MV0001-05413,Stopper Ring And Set Screw,COMP-1768374767907-73hq6hda8,801.001,Clean Ballast Pumps,SP-801.001-413,RECEIVE,5,9,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Nordic Maritime Supply at Rotterdam,PO-2024-1647,13-Apr-2024 00:00,UTC,Rotterdam
1103,2024-04-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4876,MV0001-05420,Bearing Nut,COMP-1768374767907-73hq6hda8,801.001,Clean Ballast Pumps,SP-801.001-420,RECEIVE,4,11,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Nordic Maritime Supply at Rotterdam,PO-2024-9050,13-Apr-2024 00:00,UTC,Rotterdam
1104,2024-04-13 00:00:00,7440571a-841a-11ed-aa7c-7003bca91a86,4892,MV0001-05436,Sleeve,COMP-1768374767907-73hq6hda8,801.001,Clean Ballast Pumps,SP-801.001-436,RECEIVE,4,17,228b5256-5bd2-4bf3-826f-c6fe76571449,Received from Nordic Maritime Supply at Rotterdam,PO-2024-3096,13-Apr-2024 00:00,UTC,Rotterdam
